Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations	
10:12:26	2.68174	9.62622		
10:12:41	2.87451	10.1292		
10:12:56	2.84996	9.87325		
10:13:11	2.74052	9.69309		
10:13:26	2.72531	10.3512		
10:13:41	2.95975	10.0746		
10:13:56	2.81845	9.81985		
10:14:11	2.74614	8.98312		
10:14:26	2.62658	9.21986		
10:14:41	2.80397	9.4038		
10:14:56	2.71768	9.21951		
10:15:11	2.80637	10.2467		
10:15:26	3.12223	10.8204		
10:15:41	2.72184	9.52784		
10:15:56	3.0909	10.4347		
10:16:11	2.86121	10.8117		
10:16:26	3.24431	9.91449		
10:16:41	2.62765	9.40537		
10:16:56	2.65387	9.57175		
10:17:11	2.65789	11.0018		
10:17:26	2.55229	9.62951		
10:17:41	2.86935	10.1693		
10:17:56	3.01079	9.53624		
10:18:11	3.16643	10.4664		
10:18:26	2.84632	9.03203		
10:18:41	2.88162	10.5947		
10:18:56	2.91417	9.57432		
10:19:11	2.68787	9.67829		
10:19:26	2.90011	9.59856		
10:19:41	3.02131	9.70409		
10:19:56	3.04284	10.9959		
10:20:11	2.9484	9.63542		
10:20:26	2.65542	9.61388		
10:20:41	2.64272	9.10905		
10:20:56	2.73921	9.72648		
10:21:11	3.02095	10.5042		
10:21:26	2.92786	9.52415		
10:21:41	2.70101	9.8683		
10:21:56	2.9493	10.0163		
10:22:11	2.89946	10.3635		
10:22:26	3.15008	11.1991		
10:22:41	3.03395	10.2571		
10:22:56	2.95196	10.6785		
10:23:11	3.02443	9.58544		
10:23:26	2.65332	10.0425		
10:23:41	2.64718	9.36808		
10:23:56	2.91535	10.0423		
10:24:11	2.73548	9.41291		
10:24:26	2.82696	8.91709		
10:24:41	3.05269	11.0676		
10:24:56	3.06066	10.0478		
10:25:11	2.79569	9.84994		
10:25:26	3.04238	10.2625		
10:25:41	2.52694	9.07951		
10:25:56	2.85235	9.47645		
10:26:11	3.033	9.44008		
10:26:26	2.81246	10.1708		
10:26:41	3.23532	10.8033		
10:26:56	3.12021	10.4257		
10:27:11	3.0326	10.4841		
10:27:26	2.61285	9.63385		
10:27:41	3.18506	10.8578		
10:27:56	3.19326	10.8793		
10:28:11	3.06893	10.4062		
10:28:26	3.16298	11.6061		
10:28:41	3.17673	11.4828		
10:28:56	3.45091	11.8481		
10:29:11	3.08596	12.3767		
10:29:26	3.18065	11.5229		
10:29:41	3.01738	11.0233		
10:29:56	3.27549	10.9412		
10:30:11	3.35597	12.0776		
10:30:26	3.19622	11.7907		
10:30:41	3.40106	11.6284		
10:30:56	3.21112	11.7481		
10:31:11	3.26838	11.3463		
10:31:26	3.28849	10.693		
10:31:41	3.10782	11.6075		
10:31:56	3.23888	12.1022		
10:32:11	3.1751	11.5623		
10:32:26	3.13145	12.5073		
10:32:41	3.05195	11.8588		
10:32:56	3.10431	10.5737		
10:33:11	3.16162	11.675		
10:33:26	3.5657	11.4751		
10:33:41	3.30726	10.5023		
10:33:56	2.99931	11.4552		
10:34:11	3.3293	11.4055		
10:34:26	3.23707	11.9146		
10:34:41	3.2816	11.7336		
10:34:56	3.38318	10.9756		
10:35:11	3.13284	11.6674		
10:35:26	3.39792	11.9219		
10:35:41	3.08072	10.7902		
10:35:56	3.23617	11.2694		
10:36:11	3.17458	10.864		
10:36:26	2.9997	11.3654		
10:36:41	3.16983	11.3681		
10:36:55	3.19103	11.2136		
10:37:11	3.3963	12.0998		
10:37:26	3.17904	11.6998		
10:37:41	3.36877	12.0708		
10:37:56	3.2643	11.6224		
10:38:11	2.86289	11.7158		
10:38:26	3.19815	11.1154		
10:38:41	3.47502	11.8998		
10:38:56	3.23699	12.0454		
10:39:11	3.17966	11.4318		
10:39:26	3.0396	11.4922		
10:39:41	3.37823	11.532		
10:39:56	3.21494	11.4205		
10:40:11	2.88772	10.8719		
10:40:26	3.08074	10.854		
10:40:41	3.24781	11.9889		
10:40:56	3.34189	10.8952		
10:41:11	3.07096	11.3827		
10:41:26	3.12184	11.3373		
10:41:41	3.06765	11.1171		
10:41:56	2.85978	10.4225		
10:42:11	3.10411	11.1087		
10:42:26	3.12562	11.4502		
10:42:41	3.29987	11.0255		
10:42:56	3.19934	11.4146		
10:43:11	3.39543	11.6687		
10:43:26	3.14744	12.2435		
10:43:41	3.32739	11.2724		
10:43:56	3.1554	11.2347		
10:44:11	3.47759	10.5877		
10:44:26	3.25033	10.6207		
10:44:41	3.19295	12.0871		
10:44:56	3.1756	11.3261		
10:45:11	3.41351	11.2753		
10:45:26	3.12411	12.2191		
10:45:41	3.35924	10.8662		
10:45:56	3.23066	11.6665		
10:46:11	3.22373	10.1668		
10:46:26	3.3884	11.5431		
10:46:41	3.25019	11.9609		
10:46:56	3.22925	12.4427		
10:47:11	3.28721	11.6059		
10:47:26	3.14826	11.9353		
10:47:41	3.1975	10.9787		
10:47:56	3.26246	12.3218		
10:48:11	3.27874	11.9613		
10:48:26	3.21321	11.4283		
10:48:41	3.34609	12.4269		
10:48:56	3.0204	11.5808		
10:49:11	2.94832	10.7609		
10:49:26	3.28806	11.6338		
10:49:41	3.10167	10.9527		
10:49:56	3.17129	11.1757		
10:50:11	3.35251	11.3614		
10:50:26	3.28574	11.7851		
10:50:41	3.33636	11.1547		
10:50:56	3.50705	11.0945		
10:51:11	3.28199	10.8198		
10:51:26	3.29455	10.4943		
10:51:41	3.18414	12.0892		
10:51:56	3.38861	10.7428		
10:52:11	3.2866	12.0439		
10:52:26	3.09719	11.0881		
10:52:41	3.13067	11.7585		
10:52:56	3.41929	11.7035		
10:53:11	3.18383	12.7644		
10:53:26	3.28256	12.2835		
10:53:41	3.14525	11.6623		
10:53:56	3.18494	11.0991		
10:54:11	3.24786	11.6827		
10:54:26	3.11883	11.0097		
10:54:41	3.75625	12.8531		
10:54:56	3.37217	10.8489		
10:55:11	3.27707	11.2523		
10:55:26	3.317	10.9387		
10:55:41	3.06379	10.1902		
10:55:56	2.95822	11.2688		
10:56:11	2.99166	10.8839		
10:56:25	3.3721	11.4948		
10:56:41	3.46536	12.8921		
10:56:56	3.06039	10.7478		
10:57:11	3.50629	12.3564		
10:57:26	3.11395	10.8947		
10:57:41	2.93852	11.2805		
10:57:56	2.68535	9.84555		
10:58:11	3.42027	13.7308		
10:58:26	3.18245	11.3386		
10:58:41	3.2408	11.9576		
10:58:56	3.27366	11.3835		
10:59:11	3.45744	12.2118		
10:59:26	3.10062	10.6793		
10:59:41	3.03355	11.7214		
10:59:56	3.5366	10.7944		
11:00:11	3.21658	9.93147		
11:00:26	2.99741	11.0408		
11:00:41	3.29418	11.2177		
11:00:56	3.18215	11.1943		
11:01:11	3.29354	11.8898		
11:01:26	3.56165	12.9807		
11:01:41	2.78691	11.6704		
11:01:56	3.03112	10.9723		
11:02:11	2.9217	12.6902		
11:02:26	3.05531	11.1644		
11:02:41	3.28612	12.4633		
11:02:56	3.32923	11.67		
11:03:11	3.445	12.5555		
11:03:26	3.38549	11.5504		
11:03:41	3.28273	11.338		
11:03:56	3.16848	12.0517		
11:04:11	3.26856	12.0654		
11:04:26	3.0135	10.4775		
11:04:41	2.8865	11.0169		
11:04:56	3.52591	11.8249		
11:05:11	3.4836	11.2612		
11:05:26	3.22965	12.0306		
11:05:41	3.11793	11.6864		
11:05:56	3.2433	11.3013		
11:06:11	3.2533	11.4744		
11:06:26	3.34617	11.3979		
11:06:41	3.24548	11.9626		
11:06:56	3.34783	11.4994		
11:07:11	3.15769	11.8631		
11:07:26	3.39097	11.8485		
11:07:41	3.33705	11.7958		
11:07:56	3.18318	12.4787		
11:08:11	3.42874	11.6751		
11:08:26	3.04128	12.0565		
11:08:41	3.23611	10.798		
11:08:56	3.00204	12.1921		
11:09:11	3.30763	12.198		
11:09:26	3.40677	11.8893		
11:09:41	3.29973	12.1025		
11:09:56	3.29647	11.6467		
11:10:10	3.42971	12.1617		
11:10:26	3.08745	10.9066		
11:10:41	3.08575	11.1565		
11:10:56	3.55007	11.9852		
11:11:11	3.33057	11.6319		
11:11:26	3.32579	11.698		
11:11:41	3.30244	11.2548		
11:11:56	3.74044	11.9224		
11:12:11	3.18313	13.1481		
11:12:26	3.26522	12.2193		
11:12:41	3.0464	12.3673		
11:12:55	3.36763	11.9304		
11:13:11	3.2471	10.9255		
11:13:26	3.37959	11.5152		
11:13:41	3.17955	11.1877		
11:13:56	3.3598	11.6835		
11:14:11	3.41173	10.8272		
11:14:26	3.62043	12.5801		
11:14:41	3.23036	12.4676		
11:14:56	3.21877	11.397		
11:15:11	3.34483	11.5184		
11:15:26	3.66177	12.1949		
11:15:41	3.37373	12.3624		
11:15:56	3.06352	12.0957		
11:16:11	3.38229	11.4412		
11:16:26	3.29469	11.2075		
11:16:41	3.25874	12.6384		
11:16:56	3.32834	11.8215		
11:17:11	3.33475	12.1364		
11:17:26	3.31558	11.3587		
11:17:41	3.11927	11.3047		
11:17:56	3.21547	12.2114		
11:18:11	3.73083	11.5907		
11:18:26	3.53458	12.0221		
11:18:41	3.32569	11.4796		
11:18:56	3.16013	11.2911		
11:19:11	3.42125	10.9121		
11:19:26	3.2803	11.6008		
11:19:41	3.47378	11.4024		
11:19:56	3.34533	12.5476		
11:20:11	2.98316	11.164		
11:20:26	3.46951	11.9142		
11:20:41	3.18563	11.1253		
11:20:56	3.25665	12.4026		
11:21:11	3.36947	12.3556		
11:21:26	3.31013	13.0582		
11:21:41	3.5627	12.1647		
11:21:56	3.41354	12.3184		
11:22:11	2.99923	11.6027		
11:22:26	3.3605	12.2704		
11:22:41	3.23968	11.0528		
11:22:56	3.2143	12.5279		
11:23:11	3.3553	11.6731		
11:23:26	3.38348	13.3909		
11:23:41	3.6398	12.8679		
11:23:56	3.29321	11.8069		
11:24:11	3.03146	11.5112		
11:24:26	3.65524	12.7257		
11:24:41	3.7478	12.4007		
11:24:56	3.2133	12.703		
11:25:11	3.27913	12.9802		
11:25:26	3.56642	12.3345		
11:25:41	3.36382	12.6238		
11:25:56	3.23956	11.4227		
11:26:11	3.07389	11.6544		
11:26:26	3.45378	12.5015		
11:26:41	3.36963	11.7565		
11:26:56	3.30787	11.9555		
11:27:11	3.45006	12.7064		
11:27:26	3.13751	10.9879		
11:27:41	3.20749	11.6764		
11:27:56	3.3862	11.5987		
11:28:11	3.1362	11.2696		
11:28:26	2.95655	10.6065		
11:28:41	3.3769	12.3772		
11:28:56	3.34918	12.6987		
11:29:11	3.0554	10.9441		
11:29:26	3.76474	12.901		
11:29:41	3.50611	11.838		
11:29:56	3.43321	12.2479		
11:30:11	3.14437	12.7802		
11:30:26	3.20069	11.4204		
11:30:41	3.53481	11.9689		
11:30:56	3.51139	12.5455		
11:31:11	3.23547	10.8627		
11:31:26	3.2026	12.4196		
11:31:41	3.20567	11.1273		
11:31:56	3.77965	12.3124		
11:32:11	3.18414	10.9759		
11:32:26	3.7527	12.198		
11:32:41	3.34617	11.6731		
11:32:56	3.39951	12.9489		
11:33:11	3.42575	12.3158		
11:33:26	3.03923	11.8549		
11:33:41	3.3287	12.5942		
11:33:56	3.36025	10.7079		
11:34:11	3.35401	11.4097		
11:34:26	3.88072	13.2064		
11:34:41	3.44683	13.2172		
11:34:56	3.25192	11.5769		
11:35:11	3.53263	11.0562		
11:35:26	3.27755	10.8794		
11:35:41	3.4317	12.0573		
11:35:56	3.51056	10.7355		
11:36:11	3.26236	12.0577		
11:36:26	3.21745	11.5913		
11:36:41	3.45258	12.2911		
11:36:56	3.58753	11.6887		
11:37:11	3.57334	13.0048		
11:37:26	3.23544	11.9143		
11:37:41	3.46516	11.5756		
11:37:56	3.46101	12.8439		
11:38:11	3.10086	11.8363		
11:38:26	3.51394	12.7363		
11:38:41	3.41128	13.413		
11:38:56	3.62521	12.4074		
11:39:11	3.37621	12.2653		
11:39:26	3.10155	11.7824		
11:39:41	3.40128	10.7516		
11:39:56	3.59758	12.3986		
11:40:11	3.61327	12.9908		
11:40:26	3.25494	11.1889		
11:40:41	3.19362	12.6697		
11:40:56	3.52264	12.7342		
11:41:11	3.20718	12.7828		
11:41:26	3.42296	11.5588		
11:41:41	3.3371	11.7926		
11:41:56	3.37506	11.4498		
11:42:11	3.24959	12.4277		
11:42:26	3.22955	12.4041		
11:42:41	3.57726	12.5717		
11:42:56	3.62945	11.5388		
11:43:11	3.46399	12.1689		
11:43:26	3.39412	11.3805		
11:43:41	3.68698	13.767		
11:43:56	3.50202	12.5424		
11:44:11	3.38858	12.7442		
11:44:26	3.46374	12.2924		
11:44:41	3.51061	13.1959		
11:44:56	3.53684	12.0322		
11:45:11	3.66075	11.8939		
11:45:26	3.52082	12.7576		
11:45:41	3.69057	12.4231		
11:45:56	3.48339	11.6802		
11:46:11	3.56377	12.0485		
11:46:26	3.44458	11.3388		
11:46:41	3.33688	11.4725		
11:46:56	3.55918	13.9054		
11:47:11	3.37747	11.959		
11:47:26	3.28335	12.2456		
11:47:41	3.37748	12.5394		
11:47:56	3.60256	12.3815		
11:48:11	3.56378	11.8011		
11:48:26	3.34508	13.0832		
11:48:41	3.82223	12.9352		
11:48:56	3.25018	12.1628		
11:49:11	3.71927	13.63		
11:49:26	3.4413	11.8402		
11:49:41	3.3255	11.5213		
11:49:56	3.55613	12.0337		
11:50:11	3.1486	12.2922		
11:50:26	3.58085	11.9044		
11:50:40	3.42474	11.756		
11:50:56	3.66747	11.2443		
11:51:11	3.58006	13.1479		
11:51:26	3.46059	13.1921		
11:51:41	3.36533	12.1604		
11:51:56	3.5844	12.0878		
11:52:11	3.71349	11.7124		
11:52:26	3.27249	12.2483		
11:52:41	3.55548	12.1486		
11:52:56	3.40903	11.8841		
11:53:11	3.40692	11.3463		
11:53:26	3.57146	13.5005		
11:53:41	3.37748	12.2974		
11:53:56	3.37044	11.7789		
11:54:11	3.42901	12.9729		
11:54:26	3.48455	12.4442		
11:54:41	3.64356	11.173		
11:54:56	3.35974	11.6549		
11:55:11	3.39699	12.5187		
11:55:26	3.51591	12.5106		
11:55:41	3.75903	12.3457		
11:55:56	3.45331	11.821		
11:56:11	3.13674	11.8374		
11:56:26	3.44987	13.3205		
11:56:41	3.69942	12.6392		
11:56:56	3.41317	12.0182		
11:57:11	3.56418	13.1712		
11:57:26	3.30402	12.1087		
11:57:41	3.64537	12.4879		
11:57:56	3.50383	12.5355		
11:58:11	3.51447	12.1272		
11:58:26	3.77626	13.7971		
11:58:41	3.2824	12.7425		
11:58:56	3.4797	12.1902		
11:59:11	3.53379	13.5889		
11:59:26	3.7017	12.419		
11:59:41	3.60075	12.6428		
11:59:56	3.50124	11.0379		
